Local;Codigo 1000;Artigo;Metragem
RUA A COLUNA 27 GAVETA 03;1000900929;28 01 9700;136,6
RUA A COLUNA 27 GAVETA 03;1000902657;28 01 9700;137,5
RUA A COLUNA 27 GAVETA 03;1000900924;28 01 9700;133,6
RUA A COLUNA 32 GAVETA 05;1000888090;28 01 9700;134,9
RUA A COLUNA 32 GAVETA 05;1000888071;28 01 9700;134,3
RUA A COLUNA 32 GAVETA 05;1000888074;28 01 9700;133,8
RUA A COLUNA 32 GAVETA 05;1000888070;28 01 9700;135,5
RUA A COLUNA 32 GAVETA 05;1000888089;28 01 9700;106,4
RUA A COLUNA 32 GAVETA 05;1000888077;28 01 9700;90,1
SALA DE AMOSTRA COLUNA 01 GAVETA 01;1000901025;28 01 9700;133,6
SALA DE AMOSTRA COLUNA 01 GAVETA 01;1000881724;28 01 9700;133,9
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000867652;28 01 9701;130,8
RUA A COLUNA 27 GAVETA 03;1000867645;28 01 9701;85,9
RUA D COLUNA 14 GAVETA 05;1000949246;28 01 9701;32,53
RUA D COLUNA 14 GAVETA 05;1000948960;28 01 9701;139,23
RUA D COLUNA 14 GAVETA 05;1000949243;28 01 9701;126,79
RUA D COLUNA 14 GAVETA 05;1000949244;28 01 9701;128,4
RUA D COLUNA 14 GAVETA 05;1000894358;28 01 9701;131,9
RUA D COLUNA 14 GAVETA 05;1000948972;28 01 9701;126,06
RUA D COLUNA 14 GAVETA 05;1000949245;28 01 9701;127,1
RUA D COLUNA 14 GAVETA 05;1000897099;28 01 9701;66,9
RUA D COLUNA 33 GAVETA 02;1000898212;28 01 9701;138,1
RUA D COLUNA 33 GAVETA 02;1000898214;28 01 9701;130,4
RUA D COLUNA 33 GAVETA 02;1000898217;28 01 9701;129,4
RUA D COLUNA 33 GAVETA 02;1000898219;28 01 9701;127
RUA D COLUNA 33 GAVETA 02;1000898216;28 01 9701;130
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000989427;28 02 1111;28,68
RUA A COLUNA 04 GAVETA 06;1000978475;28 02 1111;55,17
RUA A COLUNA 07 GAVETA 02;00020000106630001;28 02 1111;73,96
RUA A COLUNA 08 GAVETA 03;1000993838;28 02 1111;26,98
RUA A COLUNA 08 GAVETA 03;1000993841;28 02 1111;65,09
RUA A COLUNA 08 GAVETA 03;1000993837;28 02 1111;100,64
RUA A COLUNA 08 GAVETA 03;1000993846;28 02 1111;65,07
RUA A COLUNA 08 GAVETA 03;1000993847;28 02 1111;64,92
RUA A COLUNA 08 GAVETA 03;1000993848;28 02 1111;76,54
RUA A COLUNA 08 GAVETA 03;1000993833;28 02 1111;54,04
RUA A COLUNA 08 GAVETA 03;1000993835;28 02 1111;104,36
RUA A COLUNA 08 GAVETA 03;1000993834;28 02 1111;54,32
RUA A COLUNA 19 GAVETA 05;1000995698;28 02 1111;30,16
RUA A COLUNA 19 GAVETA 05;1000995701;28 02 1111;31,09
RUA A COLUNA 19 GAVETA 05;1000995718;28 02 1111;44,68
RUA A COLUNA 34 GAVETA 08;1000983589;28 02 1111;29,47
RUA B COLUNA 01 GAVETA 01;1000976938;28 02 1111;104,2
RUA B COLUNA 13 GAVETA 03;1000976753;28 02 1111;31,52
RUA B COLUNA 13 GAVETA 03;1000976745;28 02 1111;42,5
RUA B COLUNA 13 GAVETA 03;1000976731;28 02 1111;20,86
RUA B COLUNA 14 GAVETA 04;1000978651;28 02 1111;20,38
RUA C COLUNA 09 GAVETA 04;1000993626;28 02 1111;44,8
RUA D COLUNA 11 GAVETA 07;00020000119710001;28 02 1111;94,41
RUA D COLUNA 14 GAVETA 01;1000977455;28 02 1111;104,03
RUA D COLUNA 14 GAVETA 01;1000977122;28 02 1111;25,94
RUA D COLUNA 14 GAVETA 01;1000977456;28 02 1111;28,03
RUA D COLUNA 14 GAVETA 03;00020000123720001;28 02 1111;31,8
RUA D COLUNA 34 GAVETA 04;00020000077080011;28 02 1111;82,15
RUA D COLUNA 35 GAVETA 07;00020000104550001;28 02 1111;68,35
RUA D COLUNA 35 GAVETA 07;00020000104560001;28 02 1111;50,5
RUA E COLUNA 15 GAVETA 07;1000981436;28 02 1111;24,77
RUA E COLUNA 16 GAVETA 01;1000977583;28 02 1111;21,96
RUA E COLUNA 16 GAVETA 04;1000996243;28 02 1111;24,62
RUA E COLUNA 27 GAVETA 01;1000981448;28 02 1111;25,4
RUA A COLUNA 15 GAVETA 04;00020000077090001;28 02 1120;65
RUA A COLUNA 25 GAVETA 01;00020000119790001;28 02 1120;40,27
RUA A COLUNA 34 GAVETA 08;1000983592;28 02 1120;41
RUA B COLUNA 31 GAVETA 02;1000983088;28 02 1120;32,14
RUA C COLUNA 13 GAVETA 05;00020000077090002;28 02 1120;57
RUA C COLUNA 35 GAVETA 05;1000967401;28 02 1120;41,53
RUA C COLUNA 35 GAVETA 05;1000967380;28 02 1120;42,44
RUA D COLUNA 31 GAVETA 06;1000983763;28 02 1120;54,97
RUA D COLUNA 31 GAVETA 07;1000961945;28 02 1120;52,71
RUA E COLUNA 17 GAVETA 07;1000986462;28 02 1120;73,75
RUA E COLUNA 17 GAVETA 07;1000986461;28 02 1120;42,26
RUA F COLUNA 11 GAVETA 08;4041210301;28 02 1120;22
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000930811;28 02 1701;28
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000930804;28 02 1701;57,15
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000930814;28 02 1701;40,65
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000930809;28 02 1701;66,98
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000931032;28 02 1701;44,8
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000930807;28 02 1701;54,77
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000931026;28 02 1701;72,78
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000930803;28 02 1701;58,53
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000930810;28 02 1701;65,45
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000930851;28 02 1701;29,88
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000930843;28 02 1701;82,01
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000930805;28 02 1701;50,71
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000931034;28 02 1701;27,54
DEPOSITO ALGODAO COLUNA 05 GAVETA 01;1000933520;28 02 1701;94
DEPOSITO ALGODAO COLUNA 05 GAVETA 01;1000933518;28 02 1701;33,24
DEPOSITO ALGODAO COLUNA 05 GAVETA 01;1000928438;28 02 1701;29,56
DEPOSITO ALGODAO COLUNA 05 GAVETA 01;1000933521;28 02 1701;36,04
DEPOSITO ALGODAO COLUNA 05 GAVETA 01;1000928444;28 02 1701;24,73
DEPOSITO ALGODAO COLUNA 05 GAVETA 01;1000928169;28 02 1701;22,24
DEPOSITO ALGODAO COLUNA 05 GAVETA 01;1000928432;28 02 1701;41,5
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000933552;28 02 1701;32,7
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000939447;28 02 1701;54,75
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000931584;28 02 1701;24,55
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000935904;28 02 1701;26,96
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000935899;28 02 1701;25,41
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000931582;28 02 1701;42,56
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000931580;28 02 1701;25,01
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000931575;28 02 1701;34,85
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000931573;28 02 1701;40,41
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000931563;28 02 1701;110,37
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;4023210308;28 02 1701;49,8
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;4023210305;28 02 1701;68,9
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000919312;28 02 1701;36,6
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000952726;28 02 1701;68,74
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;4023210309;28 02 1701;60,6
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;4023210306;28 02 1701;51,1
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000919306;28 02 1701;24,4
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000951816;28 02 1701;22,81
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;4023210317;28 02 1701;55,6
RUA A COLUNA 25 GAVETA 01;1000961654;28 02 1701;22,62
RUA A COLUNA 25 GAVETA 01;1000961637;28 02 1701;81,09
RUA A COLUNA 36 GAVETA 02;1000950502;28 02 1701;23,1
RUA B COLUNA 01 GAVETA 01;4023210302;28 02 1701;55
RUA B COLUNA 09 GAVETA 05;1000919927;28 02 1701;35,8
RUA B COLUNA 09 GAVETA 05;1000919932;28 02 1701;91,5
RUA B COLUNA 09 GAVETA 05;1000919933;28 02 1701;47,4
RUA B COLUNA 09 GAVETA 05;1000919952;28 02 1701;39
RUA B COLUNA 10 GAVETA 01;1000909535;28 02 1701;30,4
RUA B COLUNA 10 GAVETA 01;1000909067;28 02 1701;59,9
RUA B COLUNA 16 GAVETA 02;1000962603;28 02 1701;66,88
RUA B COLUNA 31 GAVETA 02;1000954959;28 02 1701;93,87
RUA B COLUNA 34 GAVETA 02;1000931813;28 02 1701;25,4
RUA C COLUNA 06 GAVETA 01;4023210301;28 02 1701;95,1
RUA C COLUNA 06 GAVETA 01;00020000016270001;28 02 1701;91,23
RUA C COLUNA 32 GAVETA 05;4023210310;28 02 1701;35,2
RUA D COLUNA 11 GAVETA 02;1000939258;28 02 1701;25,84
RUA D COLUNA 11 GAVETA 02;1000939256;28 02 1701;33,57
RUA D COLUNA 11 GAVETA 02;1000939271;28 02 1701;50,21
RUA D COLUNA 16 GAVETA 01;1000913834;28 02 1701;51,5
RUA D COLUNA 18 GAVETA 03;1000918334;28 02 1701;23,3
RUA D COLUNA 32 GAVETA 02;00020000031080001;28 02 1701;44,78
RUA E COLUNA 03 GAVETA 07;1000938652;28 02 1701;106,29
RUA E COLUNA 03 GAVETA 07;1000938651;28 02 1701;106,36
RUA E COLUNA 03 GAVETA 07;1000938650;28 02 1701;106,3
RUA E COLUNA 03 GAVETA 07;1000938632;28 02 1701;24,48
RUA E COLUNA 13 GAVETA 05;1000940147;28 02 1701;93,56
RUA E COLUNA 13 GAVETA 05;1000940148;28 02 1701;38,19
RUA E COLUNA 13 GAVETA 05;1000940146;28 02 1701;82,31
RUA E COLUNA 13 GAVETA 05;1000940144;28 02 1701;66,53
RUA E COLUNA 18 GAVETA 02;4023210316;28 02 1701;106,5
RUA E COLUNA 27 GAVETA 01;1000962164;28 02 1701;28,36
RUA E COLUNA 35 GAVETA 02;1000910643;28 02 1701;38,9
RUA E COLUNA 37 GAVETA 02;00020000077100003;28 02 1701;46,33
RUA E COLUNA 39 GAVETA 01;1000952342;28 02 1701;23,6
RUA E COLUNA 39 GAVETA 01;00020000031080002;28 02 1701;76,2
RUA E COLUNA 40 GAVETA 03;1000942117;28 02 1701;33,72
RUA E COLUNA 40 GAVETA 03;1000942116;28 02 1701;111,58
RUA E COLUNA 40 GAVETA 03;1000942136;28 02 1701;25,15
RUA E COLUNA 43 GAVETA 01;1000910303;28 02 1701;48,7
RUA E COLUNA 43 GAVETA 01;1000910273;28 02 1701;21,1
RUA F COLUNA 11 GAVETA 08;1000962161;28 02 1701;75,21
RUA F COLUNA 11 GAVETA 08;00020000041830001;28 02 1701;88,26
RUA H COLUNA 12 GAVETA 04;1000918955;28 02 1701;46,1
RUA D COLUNA 32 GAVETA 02;00020000031090002;28 02 2005;58,26
RUA D COLUNA 32 GAVETA 02;00020000031090001;28 02 2005;48,08
RUA D COLUNA 32 GAVETA 02;00020000031090004;28 02 2005;33,94
RUA D COLUNA 32 GAVETA 02;00020000031090003;28 02 2005;67,04
RUA E COLUNA 01 GAVETA 05;00020000016930001;28 02 2005;51,21
RUA E COLUNA 39 GAVETA 01;00020000031090005;28 02 2005;32,26
RUA D COLUNA 34 GAVETA 08;4034210301;28 02 2006;53
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000986431;28 02 2061;84,81
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000975236;28 02 2061;20,54
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000986133;28 02 2061;30,17
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000986141;28 02 2061;26,55
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000975539;28 02 2061;32,64
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000975280;28 02 2061;24,71
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000992902;28 02 2061;30,1
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000989509;28 02 2061;61,44
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000986109;28 02 2061;87,31
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000989510;28 02 2061;53,12
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;00020000119210001;28 02 2061;84,3
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000969331;28 02 2061;28,93
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;00020000119110001;28 02 2061;61,97
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;00020000119200001;28 02 2061;81,77
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;00020000119190001;28 02 2061;82,05
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000971643;28 02 2061;42,22
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000973623;28 02 2061;102,22
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000971565;28 02 2061;30,64
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;00020000118580001;28 02 2061;91,57
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;00020000119150001;28 02 2061;81,4
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000992986;28 02 2061;20,47
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000986110;28 02 2061;87,69
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000992803;28 02 2061;24,39
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000992798;28 02 2061;21,58
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000992794;28 02 2061;35,15
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000992832;28 02 2061;97,52
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000986111;28 02 2061;88,02
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000993061;28 02 2061;46,48
RUA A COLUNA 01 GAVETA 03;1000994460;28 02 2061;24,31
RUA A COLUNA 01 GAVETA 03;1000994329;28 02 2061;20,95
RUA A COLUNA 01 GAVETA 03;1000994316;28 02 2061;25,99
RUA A COLUNA 01 GAVETA 03;1000994324;28 02 2061;32,45
RUA A COLUNA 01 GAVETA 03;1000994179;28 02 2061;24,36
RUA A COLUNA 01 GAVETA 03;1000994284;28 02 2061;23,1
RUA A COLUNA 01 GAVETA 05;1000996781;28 02 2061;21,98
RUA A COLUNA 01 GAVETA 05;1000996786;28 02 2061;24,68
RUA A COLUNA 01 GAVETA 05;1000996792;28 02 2061;41,13
RUA A COLUNA 12 GAVETA 05;1000993323;28 02 2061;35,98
RUA A COLUNA 14 GAVETA 01;1000997285;28 02 2061;21,73
RUA A COLUNA 14 GAVETA 01;1000997206;28 02 2061;26,34
RUA A COLUNA 15 GAVETA 01;1000996485;28 02 2061;44,52
RUA A COLUNA 16 GAVETA 04;1000995038;28 02 2061;35,24
RUA A COLUNA 16 GAVETA 04;1000995040;28 02 2061;31,29
RUA A COLUNA 16 GAVETA 04;1000995035;28 02 2061;22,32
RUA A COLUNA 19 GAVETA 05;1000995778;28 02 2061;82,83
RUA A COLUNA 19 GAVETA 05;1000995644;28 02 2061;23,32
RUA A COLUNA 19 GAVETA 05;1000995665;28 02 2061;20,5
RUA A COLUNA 21 GAVETA 07;1000939950;28 02 2061;77,93
RUA A COLUNA 21 GAVETA 07;1000939972;28 02 2061;28,49
RUA A COLUNA 21 GAVETA 07;1000939954;28 02 2061;22,81
RUA A COLUNA 23 GAVETA 05;1000991549;28 02 2061;32,95
RUA A COLUNA 23 GAVETA 05;1000991548;28 02 2061;57,98
RUA A COLUNA 23 GAVETA 05;1000991547;28 02 2061;57,91
RUA A COLUNA 23 GAVETA 05;1000991597;28 02 2061;76,84
RUA B COLUNA 04 GAVETA 01;1000989587;28 02 2061;38,37
RUA B COLUNA 04 GAVETA 08;1000992346;28 02 2061;64,38
RUA B COLUNA 04 GAVETA 08;1000992348;28 02 2061;82,79
RUA B COLUNA 04 GAVETA 08;1000992343;28 02 2061;21,07
RUA B COLUNA 04 GAVETA 08;1000992337;28 02 2061;48,17
RUA B COLUNA 04 GAVETA 08;1000992351;28 02 2061;21,38
RUA B COLUNA 04 GAVETA 08;1000992353;28 02 2061;32,06
RUA B COLUNA 04 GAVETA 08;1000992338;28 02 2061;78,6
RUA B COLUNA 04 GAVETA 08;1000992315;28 02 2061;70,24
RUA B COLUNA 04 GAVETA 08;1000992316;28 02 2061;55,26
RUA B COLUNA 04 GAVETA 08;1000992374;28 02 2061;31,85
RUA B COLUNA 04 GAVETA 08;1000992383;28 02 2061;29,85
RUA B COLUNA 16 GAVETA 05;1000995889;28 02 2061;27,87
RUA B COLUNA 19 GAVETA 06;1000992715;28 02 2061;33,85
RUA B COLUNA 19 GAVETA 06;1000992722;28 02 2061;22,21
RUA B COLUNA 19 GAVETA 06;1000992708;28 02 2061;26,44
RUA B COLUNA 19 GAVETA 07;1000995590;28 02 2061;52,4
RUA B COLUNA 20 GAVETA 07;1000991767;28 02 2061;25,88
RUA B COLUNA 20 GAVETA 07;1000991761;28 02 2061;29,73
RUA B COLUNA 20 GAVETA 07;1000991778;28 02 2061;21,58
RUA B COLUNA 32 GAVETA 04;1000954322;28 02 2061;24,17
RUA C COLUNA 01 GAVETA 01;1000992455;28 02 2061;25,48
RUA C COLUNA 03 GAVETA 02;1000996550;28 02 2061;96,13
RUA C COLUNA 03 GAVETA 02;1000996557;28 02 2061;39,09
RUA C COLUNA 03 GAVETA 02;1000996563;28 02 2061;34,24
RUA C COLUNA 03 GAVETA 02;1000996552;28 02 2061;95,97
RUA C COLUNA 03 GAVETA 02;1000996553;28 02 2061;85,66
RUA C COLUNA 07 GAVETA 03;1000993568;28 02 2061;23,95
RUA C COLUNA 07 GAVETA 03;1000993560;28 02 2061;23,84
RUA C COLUNA 07 GAVETA 03;1000993558;28 02 2061;23,47
RUA C COLUNA 07 GAVETA 03;1000993564;28 02 2061;62,08
RUA C COLUNA 11 GAVETA 08;1000996544;28 02 2061;96,01
RUA C COLUNA 11 GAVETA 08;1000996548;28 02 2061;96,25
RUA C COLUNA 11 GAVETA 08;1000996540;28 02 2061;56,87
RUA C COLUNA 11 GAVETA 08;1000996541;28 02 2061;59,6
RUA C COLUNA 11 GAVETA 08;1000996549;28 02 2061;96,12
RUA C COLUNA 11 GAVETA 08;1000996551;28 02 2061;96,04
RUA C COLUNA 11 GAVETA 08;1000996543;28 02 2061;56,79
RUA C COLUNA 11 GAVETA 08;1000996542;28 02 2061;56,35
RUA C COLUNA 11 GAVETA 08;1000996545;28 02 2061;96,33
RUA C COLUNA 11 GAVETA 08;1000996547;28 02 2061;96,32
RUA C COLUNA 11 GAVETA 08;1000996546;28 02 2061;96,19
RUA C COLUNA 13 GAVETA 08;1000994228;28 02 2061;26,32
RUA C COLUNA 13 GAVETA 08;1000994107;28 02 2061;22,3
RUA C COLUNA 13 GAVETA 08;1000994056;28 02 2061;22,34
RUA C COLUNA 15 GAVETA 04;1000996428;28 02 2061;21,06
RUA C COLUNA 15 GAVETA 04;1000996429;28 02 2061;84,69
RUA C COLUNA 15 GAVETA 04;1000996335;28 02 2061;37,78
RUA C COLUNA 28 GAVETA 07;1000995323;28 02 2061;55,5
RUA C COLUNA 35 GAVETA 08;1000994863;28 02 2061;63,58
RUA C COLUNA 35 GAVETA 08;1000994865;28 02 2061;26,91
RUA C COLUNA 35 GAVETA 08;1000994873;28 02 2061;33,23
RUA D COLUNA 02 GAVETA 04;1000940455;28 02 2061;49,62
RUA D COLUNA 02 GAVETA 04;1000940440;28 02 2061;57,5
RUA D COLUNA 20 GAVETA 03;1000988826;28 02 2061;65,8
RUA D COLUNA 21 GAVETA 04;1000992570;28 02 2061;27,89
RUA D COLUNA 21 GAVETA 04;1000992590;28 02 2061;31,38
RUA D COLUNA 25 GAVETA 04;1000995013;28 02 2061;42,36
RUA D COLUNA 27 GAVETA 01;1000986108;28 02 2061;87,35
RUA D COLUNA 34 GAVETA 05;1000990904;28 02 2061;69,13
RUA F COLUNA 06 GAVETA 07;1000994645;28 02 2061;44,86
RUA F COLUNA 06 GAVETA 07;1000994609;28 02 2061;44,44
RUA F COLUNA 08 GAVETA 03;1000992067;28 02 2061;30,01
RUA F COLUNA 11 GAVETA 08;1000954803;28 02 2061;24,85
RUA F COLUNA 11 GAVETA 08;1000954392;28 02 2061;27,75
RUA F COLUNA 11 GAVETA 08;1000952756;28 02 2061;27,25
RUA B COLUNA 04 GAVETA 03;1000987237;28 02 3002;31,27
RUA B COLUNA 04 GAVETA 03;1000987191;28 02 3002;24,08
RUA B COLUNA 04 GAVETA 03;1000987241;28 02 3002;43,71
RUA B COLUNA 04 GAVETA 03;1000987188;28 02 3002;25,47
RUA B COLUNA 04 GAVETA 03;1000987111;28 02 3002;35,74
RUA B COLUNA 13 GAVETA 03;1000976765;28 02 3002;44,84
RUA B COLUNA 13 GAVETA 03;1000976764;28 02 3002;42,14
RUA B COLUNA 13 GAVETA 03;1000976773;28 02 3002;63,06
RUA C COLUNA 03 GAVETA 05;1000986494;28 02 3002;26,7
RUA C COLUNA 03 GAVETA 05;1000986510;28 02 3002;90,14
RUA C COLUNA 07 GAVETA 07;1000987398;28 02 3002;71,38
RUA C COLUNA 07 GAVETA 07;1000987400;28 02 3002;27,3
RUA C COLUNA 07 GAVETA 07;1000987390;28 02 3002;58,25
RUA C COLUNA 07 GAVETA 07;1000987412;28 02 3002;21,47
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000975572;28 02 3012;77,47
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000975560;28 02 3012;26,27
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000975566;28 02 3012;31,97
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000975563;28 02 3012;84,24
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000975562;28 02 3012;84,9
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000975555;28 02 3012;22,93
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000975558;28 02 3012;49,88
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000988512;28 02 3093;22,33
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000988523;28 02 3093;109,03
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000988487;28 02 3093;29,72
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000988497;28 02 3093;63,6
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000988499;28 02 3093;39,38
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000957423;28 02 3093;64,63
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000988458;28 02 3093;84,9
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000988473;28 02 3093;24,89
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000988522;28 02 3093;109,83
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000988514;28 02 3093;25,73
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000988524;28 02 3093;109,46
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000989531;28 02 3093;21,97
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000988520;28 02 3093;109,7
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000988521;28 02 3093;111,05
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000988525;28 02 3093;37,35
RUA B COLUNA 04 GAVETA 01;1000989573;28 02 3093;96,84
RUA B COLUNA 04 GAVETA 01;1000989567;28 02 3093;59,24
RUA B COLUNA 04 GAVETA 01;1000989572;28 02 3093;96,52
RUA B COLUNA 04 GAVETA 01;1000989574;28 02 3093;64
RUA B COLUNA 04 GAVETA 01;1000989575;28 02 3093;63,78
RUA B COLUNA 04 GAVETA 03;1000987126;28 02 3093;36,93
RUA B COLUNA 04 GAVETA 03;1000987157;28 02 3093;62,9
RUA B COLUNA 10 GAVETA 03;1000989875;28 02 3093;111,9
RUA B COLUNA 10 GAVETA 03;1000989870;28 02 3093;112,05
RUA B COLUNA 10 GAVETA 03;1000989874;28 02 3093;112,03
RUA B COLUNA 10 GAVETA 03;1000989871;28 02 3093;111,96
RUA B COLUNA 10 GAVETA 03;1000989872;28 02 3093;112,21
RUA B COLUNA 10 GAVETA 03;1000989873;28 02 3093;112,08
RUA C COLUNA 01 GAVETA 01;1000992530;28 02 3093;25,05
RUA C COLUNA 01 GAVETA 01;1000992532;28 02 3093;63,69
RUA C COLUNA 02 GAVETA 03;1000982950;28 02 3093;24,38
RUA C COLUNA 02 GAVETA 03;1000982957;28 02 3093;21,35
RUA C COLUNA 02 GAVETA 03;1000982959;28 02 3093;24,26
RUA C COLUNA 02 GAVETA 03;1000982963;28 02 3093;33,18
RUA C COLUNA 02 GAVETA 03;1000982741;28 02 3093;22,98
RUA C COLUNA 07 GAVETA 03;1000993580;28 02 3093;41,75
RUA C COLUNA 07 GAVETA 03;1000993590;28 02 3093;101,49
RUA C COLUNA 07 GAVETA 03;1000993591;28 02 3093;101,14
RUA C COLUNA 07 GAVETA 03;1000993585;28 02 3093;29,94
RUA C COLUNA 07 GAVETA 03;1000993583;28 02 3093;71,59
RUA C COLUNA 07 GAVETA 03;1000993582;28 02 3093;70,55
